long,lat,time,code
-8.428132,51.875891,1434530243.0,160931
122.538401,10.714351,1434530244.0,160959
-80.853478,35.786825,1434530245.0,161030
-122.202786,37.750544,1434530248.0,161182
-2.165395,39.20734,1434530252.0,161408
-9.13407,38.734422,1434530260.0,161788
-76.996182,38.95609,1434530262.0,161932
-85.388628,40.200456,1434530267.0,162200
-0.138845,51.526373,1434530272.0,162421
-117.914445,33.742347,1434530272.0,162440
-94.822671,39.121778,1434530280.0,162833
-122.301441,47.447806,1434530328.0,165345
-121.86003,39.735103,1434530333.0,165626
-83.118441,39.267956,1434530339.0,165909
115.721862,-32.526152,1434530343.0,166137
-34.986548,-8.242156,1434530346.0,166271
114.596458,-3.294216,1434530348.0,166379
-111.665259,35.182476,1434530353.0,166641
-122.216586,37.800089,1434530355.0,166751
-46.933055,-23.558717,1434530357.0,166825
3.327907,6.649291,1434530366.0,167320
-79.928047,40.574568,1434530373.0,167651
-58.562489,-34.609593,1434530378.0,167905
-122.202837,37.75013,1434530382.0,168119
-70.699135,19.416949,1434530386.0,168344
-73.690523,40.677914,1434530388.0,168437
-92.106566,32.457239,1434530389.0,168475
-115.142923,36.123391,1434530396.0,168836
-122.202786,37.750544,1434530409.0,169528
-122.288712,38.297459,1434530412.0,169715
-118.291908,34.102478,1434530413.0,169734
123.774664,10.240356,1434530414.0,169796
-87.96598,43.18409,1434530417.0,169947
-43.003459,-22.861275,1434530419.0,170059
121.002489,14.471821,1434530419.0,170063
-88.112058,41.557836,1434530434.0,170801
7.694401,11.135135,1434530444.0,171295
-122.393463,37.77927,1434530445.0,171344
-87.965978,43.184088,1434530449.0,171569
120.28101,14.823654,1434530454.0,171816
-69.918944,12.451558,1434530463.0,172267
-43.312454,-22.899212,1434530465.0,172334
-117.679327,34.08391,1434530472.0,172718
-122.202991,37.750453,1434530479.0,173028
120.658836,15.429296,1434530480.0,173061
-79.562279,33.049509,1434530480.0,173092
121.045524,14.691932,1434530484.0,173253
-88.090378,30.655714,1434530486.0,173360
-8.407749,51.907704,1434530486.0,173387
125.597507,7.083443,1434530492.0,173638
32.601308,0.343976,1434530503.0,174122
-70.69905,19.7828,1434530510.0,174401
-117.679315,34.083872,1434530511.0,174467
-97.918108,29.894391,1434530514.0,174556
121.164437,13.940487,1434530537.0,175514
-82.072358,33.43344,1434530549.0,175973
-118.272195,33.981279,1434530553.0,176136
120.946716,14.661725,1434530555.0,176192
-122.202824,37.750361,1434530564.0,176407
-80.202212,25.851734,1434530573.0,176665
123.213478,13.62,1434530575.0,176709
-80.202181,25.851655,1434530594.0,177233
-79.340027,36.591704,1434530601.0,177436
-81.454584,41.311974,1434530601.0,177450
121.159691,14.022783,1434530605.0,177571
-80.202192,25.851753,1434530608.0,177663
121.795036,16.915051,1434530609.0,177665
-43.230602,-22.923719,1434530616.0,177899
-82.924857,42.47321,1434530619.0,177977
-94.503149,39.027245,1434530632.0,178418
-122.480239,37.832828,1434530639.0,178638
-87.965972,43.184084,1434530669.0,179577
121.002721,14.458443,1434530676.0,179827
121.006432,14.577651,1434530688.0,180231
-105.549176,41.312303,1434530708.0,180826
-50.584449,-22.954113,1434530711.0,180926
115.22669,-8.69075,1434530722.0,181212
-46.677413,-23.574496,1434530726.0,181307
-74.298011,40.710239,1434530731.0,181452
-73.895039,40.857796,1434530745.0,181778
-122.94065,45.518679,1434530747.0,181842
-48.629915,-26.998698,1434530747.0,181855
121.003877,14.603449,1434530751.0,181970
121.547784,16.691418,1434530770.0,182370
-118.1964,33.872931,1434530777.0,182546
121.003877,14.603449,1434530778.0,182571
-87.652543,41.921711,1434530790.0,182865
121.725663,17.623257,1434530804.0,183194
124.648176,8.471591,1434530809.0,183321
121.003877,14.603449,1434530835.0,183909
-122.202786,37.750544,1434530849.0,184340
-122.940373,45.51859,1434530851.0,184386
-86.616434,34.75695,1434530864.0,184817
121.008891,14.733369,1434530866.0,184856
-122.264731,37.797096,1434530870.0,184988
-79.769978,33.867507,1434530872.0,185038
121.003877,14.603449,1434530873.0,185096
-122.940519,45.518549,1434530885.0,185462
-87.96598,43.184091,1434530893.0,185688
-117.37368,34.1236,1434530900.0,185906
-122.28939,38.005842,1434530924.0,186635
-122.940455,45.51858,1434530934.0,186959
121.133905,14.214377,1434530941.0,187179
-3.647448,40.383559,1434530956.0,187656
125.179406,6.122698,1434530958.0,187721
-89.648928,21.023754,1434530966.0,187956
-121.969566,37.404766,1434530972.0,188077
-122.940497,45.518634,1434530992.0,188643
-81.721516,12.576551,1434530997.0,188759
-81.689552,41.496883,1434531003.0,188895
-122.203061,37.750463,1434531007.0,189006
125.179406,6.122698,1434531014.0,189218
-98.370899,29.393846,1434531017.0,189302
-122.20279,37.750454,1434531019.0,189362
120.60737,15.797959,1434531026.0,189509
-122.940438,45.51856,1434531054.0,190097
-122.477654,37.763779,1434531060.0,190217
-119.678475,36.83367,1434531068.0,190340
125.682773,7.304778,1434531095.0,190788
-71.003355,42.094758,1434531096.0,190806
-99.719891,19.309158,1434531128.0,191381
-89.866231,35.081463,1434531197.0,192492
-122.94063,45.518384,1434531197.0,192495
-90.271736,38.593668,1434531208.0,192675
-51.084814,-30.031025,1434531211.0,192731
-122.284557,37.527138,1434531247.0,193343
-122.940216,45.518492,1434531247.0,193353
120.92995,14.312133,1434531262.0,193577
-122.421898,37.769741,1434531280.0,193853
-122.940558,45.518456,1434531280.0,193855
-122.940215,45.518504,1434531307.0,194367
120.924432,14.801165,1434531317.0,194569
-81.407643,40.805815,1434531317.0,194576
125.653089,7.139678,1434531336.0,194958
-89.866612,35.081518,1434531363.0,195381
121.136951,14.189028,1434531367.0,195479
-117.037972,32.678785,1434531372.0,195560
-122.940564,45.518464,1434531385.0,195783
-122.206902,37.797772,1434531387.0,195816
-70.238472,44.086552,1434531395.0,195954
-69.815768,18.508944,1434531400.0,196030
-122.249145,37.808259,1434531400.0,196036
-57.142657,5.880902,1434531427.0,196479
123.774758,10.240325,1434531442.0,196696
-76.251796,39.477169,1434531445.0,196734
-90.202655,38.626496,1434531452.0,196820
-111.893287,40.625595,1434531452.0,196826
-87.62797,41.901602,1434531452.0,196830
-88.814203,35.663533,1434531453.0,196846
-89.866638,35.081576,1434531462.0,196973
-85.974685,39.760234,1434531480.0,197235
-81.714151,38.319191,1434531484.0,197297
-122.421181,37.760559,1434531497.0,197479
121.491043,13.882483,1434531506.0,197613
120.953635,14.445465,1434531523.0,197953
-122.199778,37.78984,1434531535.0,198190
-81.472789,28.510696,1434531552.0,198507
-87.293357,39.502089,1434531556.0,198575
-122.202069,37.750906,1434531569.0,198803
-122.436426,37.725052,1434531581.0,198997
121.047296,14.516917,1434531604.0,199346
-115.285441,36.056881,1434531620.0,199571
-122.940584,45.518723,1434531631.0,199715
-48.640678,-26.975595,1434531638.0,199814
-81.557097,41.564382,1434531660.0,200357
121.062608,14.636634,1434531667.0,200570
-119.768991,36.777256,1434531668.0,200608
-122.406,37.7952,1434531679.0,200869
-96.700446,40.884798,1434531680.0,200911
-85.40724,40.193733,1434531695.0,201335
-70.699138,19.416948,1434531700.0,201511
-122.940511,45.518666,1434531707.0,201713
-122.202824,37.750361,1434531715.0,201942
-73.985275,40.731003,1434531728.0,202361
122.57698,10.691111,1434531757.0,203192
-122.94053,45.51842,1434531792.0,204118
-43.230639,-22.923738,1434531794.0,204169
-69.903526,18.484262,1434531801.0,204316
-83.993301,33.779985,1434531802.0,204365
121.108517,14.646711,1434531811.0,204569
115.159035,-8.691763,1434531821.0,204783
-121.654106,36.672131,1434531821.0,204784
-9.023301,38.654752,1434531823.0,204813
-51.971259,-29.454593,1434531835.0,205109
-81.407715,40.805763,1434531840.0,205241
106.79805,-6.22694,1434531850.0,205446
118.734631,9.778467,1434531854.0,205537
-81.632486,41.022443,1434531856.0,205594
-122.442667,37.715428,1434531858.0,205637
-59.612757,13.102692,1434531859.0,205675
120.653217,14.997954,1434531873.0,205954
-122.839534,49.135877,1434531888.0,206273
121.14405,14.567903,1434531904.0,206610
-84.677045,33.988785,1434531926.0,207041
-89.551232,14.799642,1434531951.0,207431
121.006877,14.541326,1434531968.0,207696
-70.074986,18.561722,1434531974.0,207773
-122.202069,37.750906,1434532018.0,208489
-80.932775,35.82662,1434532025.0,208619
-118.547569,34.377343,1434532036.0,208808
120.996648,14.274556,1434532041.0,208892
-122.940664,45.518733,1434532066.0,209339
-82.570796,39.720089,1434532074.0,209513
-122.245316,37.494201,1434532096.0,209967
125.528654,7.046529,1434532119.0,210527
-80.78248,35.324099,1434532120.0,210542
-118.196278,33.872972,1434532121.0,210564
121.05427,14.748405,1434532143.0,211180
-73.983243,40.733792,1434532153.0,211478
-122.409081,37.789021,1434532157.0,211623
-81.560932,41.191215,1434532163.0,211793
-73.73765,43.135083,1434532171.0,212050
-76.988153,42.873247,1434532192.0,212647
-122.940356,45.518656,1434532199.0,212844
-90.280235,38.586097,1434532209.0,213139
120.985344,14.604725,1434532210.0,213168
120.92518,14.338436,1434532212.0,213223
-117.160454,32.714459,1434532238.0,213903
-53.806355,-27.675417,1434532252.0,214270
-81.597197,41.529842,1434532259.0,214447
-119.88696,36.840085,1434532262.0,214521
-74.1263,41.057157,1434532274.0,214808
121.052709,14.637518,1434532291.0,215230
-81.597191,41.529849,1434532300.0,215447
-122.418089,37.775451,1434532300.0,215460
-80.104763,26.315848,1434532329.0,216070
-118.171577,34.686165,1434532352.0,216525
-122.202069,37.750906,1434532358.0,216620
-79.900381,9.361911,1434532367.0,216758
-89.973025,38.689776,1434532378.0,216976
-71.659498,10.654364,1434532394.0,217287
-81.689552,41.496883,1434532399.0,217375
-97.932537,26.292251,1434532403.0,217463
121.16222,15.608378,1434532409.0,217583
-115.170905,36.122481,1434532409.0,217585
-122.202069,37.750906,1434532412.0,217653
-122.940405,45.518609,1434532414.0,217676
-122.202786,37.750544,1434532427.0,217903
-121.644689,36.692107,1434532443.0,218151
-118.171549,34.686144,1434532447.0,218199
-56.450065,-25.773809,1434532455.0,218297
120.999218,14.586073,1434532512.0,219144
-122.176861,37.760725,1434532533.0,219491
-76.830708,39.165971,1434532550.0,219813
-88.090378,30.655714,1434532577.0,220270
-95.333977,29.986409,1434532585.0,220392
-121.924492,37.352733,1434532591.0,220481
-71.045995,41.907071,1434532608.0,220744
3.0497,6.48029,1434532616.0,220911
-76.251804,39.477174,1434532626.0,221084
-94.949665,29.747706,1434532654.0,221431
-122.392206,37.778184,1434532665.0,221577
-122.940508,45.518527,1434532688.0,221952
-111.893216,40.625694,1434532690.0,221968
124.090572,12.586257,1434532695.0,222044
-7.457543,40.315896,1434532708.0,222240
-122.419082,37.759365,1434532713.0,222322
-66.00321,18.394428,1434532715.0,222349
-122.718016,38.446495,1434532719.0,222401
-121.846558,37.370972,1434532719.0,222402
-122.203068,37.750104,1434532731.0,222597
-122.454198,37.621622,1434532735.0,222641
-121.876963,36.95225,1434532745.0,222826
-122.202786,37.750544,1434532746.0,222835
120.9633,14.424323,1434532768.0,223403
-97.277065,37.770143,1434532772.0,223547
-121.910652,37.718605,1434532776.0,223697
-121.107381,38.666672,1434532781.0,223868
120.988978,14.400209,1434532783.0,223963
120.988978,14.40021,1434532785.0,224046
-118.299837,33.966254,1434532791.0,224282
-70.930831,41.660271,1434532791.0,224302
120.9633,14.424323,1434532794.0,224398
-0.199993,51.405733,1434532796.0,224491
-80.29163,25.950102,1434532804.0,224872
-122.940298,45.518552,1434532810.0,225179
125.662063,7.13768,1434532816.0,225497
-76.09834,36.804485,1434532828.0,226075
-98.46753,26.244631,1434532836.0,226491
-87.896554,43.054447,1434532836.0,226503
-122.454198,37.621622,1434532844.0,226857
-117.161053,32.711715,1434532850.0,227176
-59.975544,-3.037528,1434532857.0,227474
-67.034832,10.353266,1434532873.0,228305
-84.401274,42.21544,1434532882.0,228684
-91.205863,30.393,1434532883.0,228758
124.787412,9.161945,1434532897.0,229369
-77.071681,-12.086009,1434532927.0,230639
-122.437442,37.774207,1434532928.0,230667
-99.162072,19.428574,1434532928.0,230677
-66.064509,18.447207,1434532935.0,230898
125.61839,7.078201,1434532943.0,231170
-86.272254,12.121161,1434532943.0,231197
-122.057189,37.6283,1434532989.0,232657
121.159691,14.022783,1434532989.0,232661
121.074011,14.63635,1434532999.0,233006
-89.627274,40.835562,1434533039.0,234241
-75.195627,39.93128,1434533043.0,234372
-118.171562,34.68613,1434533043.0,234409
-122.03387,37.977951,1434533064.0,235056
-121.877015,36.952252,1434533070.0,235266
-4.103097,40.942957,1434533073.0,235322
-122.433627,37.787705,1434533089.0,235852
-122.202786,37.750544,1434533137.0,237231
-81.438357,41.163499,1434533145.0,237446
-70.457321,19.26346,1434533150.0,237570
-76.415004,36.978972,1434533155.0,237713
-122.202816,37.750237,1434533170.0,238060
-80.076498,41.353661,1434533187.0,238483
-122.418289,37.739258,1434533201.0,238845
106.768573,-6.336296,1434533204.0,238892
2.16946,48.68346,1434533215.0,239162
-80.320208,25.912962,1434533218.0,239235
-68.716101,18.612213,1434533222.0,239328
120.951544,14.318755,1434533224.0,239378
-118.171546,34.686124,1434533244.0,239827
-75.23559,39.962656,1434533259.0,240223
-83.094261,40.120709,1434533267.0,240426
-122.084321,37.672726,1434533269.0,240461
-72.508067,42.379611,1434533300.0,241187
-74.002128,40.739575,1434533323.0,241666
121.027618,14.593088,1434533373.0,242860
-158.123851,21.33912,1434533373.0,242879
-122.202786,37.750544,1434533400.0,243434
-87.653809,41.940006,1434533405.0,243543
121.063437,14.644419,1434533419.0,243872
125.632735,7.102976,1434533454.0,244572
125.138678,6.125949,1434533473.0,244947
-90.343873,29.917284,1434533475.0,244997
-6.159147,53.488596,1434533475.0,244999
-43.049113,-22.847883,1434533482.0,245116
-121.748658,37.697972,1434533492.0,245276
-96.915547,19.561325,1434533532.0,246019
-115.243522,36.058113,1434533550.0,246329
121.166543,13.962597,1434533562.0,246539
-41.954753,-22.521017,1434533576.0,246748
107.607487,-6.943259,1434533580.0,246806
-78.922426,35.921025,1434533587.0,246929
-122.398987,37.787659,1434533602.0,247165
-77.02483,38.880598,1434533605.0,247210
-118.463124,34.413172,1434533625.0,247527
123.391249,13.445518,1434533634.0,247677
-122.393371,37.607327,1434533639.0,247755
-121.307734,37.909291,1434533650.0,247960
-82.439066,8.406602,1434533651.0,247988
-122.423241,37.776981,1434533667.0,248257
-81.689552,41.496883,1434533671.0,248329
-122.94048,45.518664,1434533677.0,248442
-122.270447,37.80735,1434533687.0,248655
-73.953554,40.667595,1434533721.0,249431
-122.069837,37.359624,1434533722.0,249447
-122.248698,38.126928,1434533748.0,250044
122.074407,6.910429,1434533748.0,250053
-56.258961,-34.87372,1434533764.0,250493
125.355177,6.752923,1434533765.0,250534
-120.858844,37.759694,1434533793.0,251261
-9.134068,38.734443,1434533812.0,251663
-122.940504,45.518671,1434533826.0,251909
-122.202069,37.750906,1434533835.0,252065
-122.20279,37.750454,1434533842.0,252196
-122.940541,45.518662,1434533884.0,252941
-122.057304,37.62831,1434533886.0,252971
-72.525001,-13.156556,1434533916.0,253536
-122.112562,37.826345,1434533921.0,253638
120.96035,14.42538,1434533922.0,253647
-122.94055,45.518427,1434533929.0,253842
120.649735,31.303876,1434533930.0,253853
-81.557076,41.564355,1434533936.0,254031
-119.071851,35.292648,1434533939.0,254086
-97.558173,35.393807,1434533940.0,254111
-80.119052,26.434892,1434533947.0,254287
-87.965995,43.1841,1434533968.0,254704
-122.940686,45.518466,1434533969.0,254741
-122.428728,37.797853,1434533979.0,254977
122.387793,10.673227,1434533991.0,255245
-99.510271,19.290849,1434533991.0,255253
123.439688,8.12887,1434534012.0,255741
-122.202069,37.750906,1434534020.0,255911
-122.202816,37.750237,1434534022.0,255945
-122.940533,45.518687,1434534024.0,255981
-82.450582,8.406503,1434534026.0,256030
-122.940595,45.51866,1434534068.0,256718
-88.254267,41.644641,1434534079.0,256925
-76.251798,39.477207,1434534088.0,257108
121.549057,15.757089,1434534090.0,257134
123.336456,8.578856,1434534095.0,257214
-122.940579,45.518638,1434534115.0,257892
-110.938228,32.283293,1434534116.0,257930
-122.165135,37.753573,1434534122.0,258186
-73.90042,40.877452,1434534131.0,258596
120.963164,14.62047,1434534134.0,258688
124.788949,9.153848,1434534143.0,259071
-73.960755,40.761051,1434534144.0,259096
-122.202786,37.750544,1434534145.0,259150
-59.975518,-3.03751,1434534147.0,259226
121.549065,15.757085,1434534157.0,259636
-76.098771,36.804343,1434534158.0,259691
-84.542979,34.075124,1434534167.0,260102
-43.287412,-22.681444,1434534178.0,260511
120.97511,15.509834,1434534191.0,261003
-121.595335,36.683289,1434534193.0,261102
-84.59126,39.248236,1434534195.0,261155
-122.00441,37.558922,1434534205.0,261545
-88.254291,41.64458,1434534220.0,262062
-4.695975,40.654517,1434534220.0,262084
-80.176112,25.911412,1434534227.0,262289
-8.231136,43.484344,1434534232.0,262493
-122.082449,37.90399,1434534257.0,263265
-61.837841,17.10451,1434534262.0,263399
-84.591358,39.248374,1434534274.0,263754
-122.413583,37.734177,1434534286.0,264116
-97.160991,49.947231,1434534337.0,265344
-118.171537,34.686096,1434534339.0,265364
-122.412044,37.769744,1434534339.0,265371
-59.975488,-3.037499,1434534347.0,265525
-99.133532,19.429258,1434534350.0,265569
121.467343,13.883052,1434534357.0,265685
-121.740973,38.541395,1434534362.0,265777
-59.975496,-3.037487,1434534364.0,265815
-94.503156,39.027239,1434534374.0,265974
36.908391,-1.266852,1434534381.0,266095
-122.273298,37.800529,1434534396.0,266381
-122.202744,37.750337,1434534399.0,266437
-97.167289,49.860943,1434534409.0,266623
-122.273859,37.836358,1434534422.0,266856
-82.963081,33.275915,1434534459.0,267474
123.192446,13.633243,1434534465.0,267577
120.999369,14.586041,1434534477.0,267773
-69.930478,18.541963,1434534490.0,267958
-84.299004,34.113578,1434534492.0,267990
-122.940572,45.518687,1434534522.0,268440
-88.191191,43.419716,1434534530.0,268536
-85.574946,38.232879,1434534534.0,268593
-109.455199,27.076934,1434534543.0,268761
120.99922,14.586065,1434534557.0,268983
-80.903057,33.672496,1434534566.0,269115
121.014963,14.469729,1434534633.0,270682
120.948302,14.429199,1434534671.0,271311
-94.952316,32.739719,1434534691.0,271679
-73.985131,40.758895,1434534697.0,271799
-59.975501,-3.037491,1434534697.0,271815
-122.225114,37.467887,1434534711.0,272408
-88.247502,41.740805,1434534717.0,272702
120.637809,14.975281,1434534720.0,272855
-73.866614,40.734937,1434534724.0,273071
-56.128631,-34.863782,1434534729.0,273335
-89.627315,40.835582,1434534729.0,273338
-122.433093,37.751466,1434534731.0,273440
-81.557117,41.56434,1434534733.0,273521
-81.47278,28.510503,1434534738.0,273791
-77.057196,38.836273,1434534744.0,274113
-97.698381,30.40474,1434534748.0,274305
-73.949669,40.713589,1434534757.0,274741
-98.747364,29.485788,1434534760.0,274886
2.448362,48.743537,1434534771.0,275454
-122.433093,37.751466,1434534780.0,275823
-121.828124,38.458333,1434534786.0,276132
-97.914931,29.90029,1434534790.0,276289
-97.438187,35.435951,1434534795.0,276545
-122.069755,37.359627,1434534820.0,277726
125.528654,7.046524,1434534834.0,278346
120.999371,14.586042,1434534841.0,278623
-84.725626,31.436503,1434534842.0,278686
-103.221343,40.168201,1434534845.0,278806
-76.835307,38.985059,1434534853.0,279150
-122.217104,37.800399,1434534861.0,279500
-75.116913,41.48115,1434534868.0,279775
-79.306482,35.842082,1434534873.0,279990
-66.925714,10.489386,1434534892.0,280708
-72.515503,41.802644,1434534894.0,280789
-82.342092,29.644024,1434534898.0,280970
121.001721,14.613475,1434534898.0,280987
-78.72485,35.49401,1434534905.0,281265
-121.897997,37.417952,1434534920.0,281804
-80.202364,25.851728,1434534924.0,281937
-81.248355,28.24733,1434534927.0,282051
-74.031049,4.718048,1434534930.0,282113
-81.689988,41.49778,1434534930.0,282115
125.528654,7.04653,1434534932.0,282186
-46.712303,-23.780235,1434534941.0,282473
116.85085,-1.27322,1434534941.0,282492
-81.557095,41.564336,1434534944.0,282565
-73.945076,40.836258,1434534944.0,282587
121.419079,13.93003,1434534955.0,282937
-97.757195,30.30576,1434534961.0,283107
-84.247847,39.095256,1434534972.0,283408
-81.689552,41.496883,1434534992.0,283979
-80.202265,25.851781,1434534993.0,283989
-97.583565,35.493823,1434535002.0,284229
-122.202069,37.750906,1434535026.0,284854
-122.274307,37.801483,1434535033.0,285051
-8.73008,42.225311,1434535038.0,285168
-105.549099,41.31226,1434535055.0,285558
102.55558,13.66309,1434535099.0,286548
-122.275894,37.77303,1434535130.0,287188
-115.262656,36.198673,1434535131.0,287215
-75.985776,40.303262,1434535141.0,287383
-76.395035,36.867771,1434535154.0,287664
123.85524,9.648978,1434535157.0,287731
-94.503173,39.027207,1434535165.0,287898
-81.557076,41.564355,1434535174.0,288112
-60.132474,-31.956225,1434535181.0,288376
-79.97692,36.052947,1434535193.0,288917
-81.557076,41.564355,1434535194.0,288935
-122.443715,37.708901,1434535195.0,288999
-82.993299,42.681852,1434535196.0,289037
-122.940512,45.51865,1434535197.0,289099
-109.952568,27.493952,1434535197.0,289108
-94.50316,39.027196,1434535198.0,289160
-122.069918,37.359725,1434535200.0,289234
-122.202786,37.750544,1434535203.0,289413
-63.920314,-34.016152,1434535217.0,290124
-118.269144,34.041435,1434535225.0,290509
-98.582174,29.039257,1434535226.0,290567
-85.661405,42.829987,1434535227.0,290638
-71.21642,42.356331,1434535231.0,290859
-122.055435,37.640002,1434535234.0,290995
-118.379299,34.025898,1434535236.0,291103
-118.374867,34.063656,1434535257.0,292115
-75.985783,40.303268,1434535258.0,292181
-122.404941,37.798128,1434535269.0,292742
123.774758,10.240325,1434535287.0,293660
-101.431594,26.912276,1434535288.0,293699
-82.378798,29.6174,1434535289.0,293764
-90.839395,38.779438,1434535290.0,293806
-122.275762,37.794263,1434535290.0,293842
-122.454198,37.621622,1434535305.0,294575
-81.134147,35.231523,1434535305.0,294617
-81.600382,41.486659,1434535332.0,295959
120.962872,14.679205,1434535339.0,296269
-84.334331,30.45452,1434535339.0,296282
-102.309698,21.898856,1434535355.0,297045
-80.811654,35.005294,1434535360.0,297258
-87.291582,33.8261,1434535365.0,297472
-99.217173,19.371972,1434535366.0,297523
121.177688,14.088666,1434535372.0,297762
-120.54978,46.657895,1434535378.0,298015
-120.935878,39.045515,1434535389.0,298418
2.448955,48.743436,1434535394.0,298617
121.769315,16.934095,1434535406.0,299050
-2.002932,51.434746,1434535407.0,299094
-75.174376,40.077342,1434535407.0,299096
120.962872,14.679205,1434535419.0,299538
-74.014409,40.782833,1434535423.0,299674
-81.471165,28.336705,1434535432.0,299980
120.962872,14.679205,1434535434.0,300032
-48.62992,-26.998709,1434535449.0,300492
-118.388059,33.945917,1434535465.0,300942
-122.940519,45.518706,1434535467.0,300978
-122.275841,37.794232,1434535469.0,301062
121.166543,13.962597,1434535474.0,301226
-122.188902,37.732374,1434535502.0,302093
-81.79276,32.458233,1434535505.0,302184
-71.446228,41.826066,1434535527.0,303039
-80.28339,26.162678,1434535530.0,303116
125.528655,7.046507,1434535537.0,303347
120.999322,14.586,1434535537.0,303348
-122.69116,45.585005,1434535537.0,303349
-121.930245,37.30309,1434535555.0,303888
-81.60692,41.457113,1434535559.0,304021
-81.470771,28.336759,1434535563.0,304174
-74.031059,4.718061,1434535563.0,304195
-97.067249,32.649877,1434535566.0,304311
-70.614978,-33.489735,1434535568.0,304396
-51.208728,-30.037164,1434535571.0,304531
-95.13183,43.376076,1434535583.0,305073
-122.940535,45.518692,1434535595.0,305707
-121.9506,37.32143,1434535596.0,305729
-81.557106,41.564361,1434535599.0,305936
4.02613,49.264446,1434535604.0,306196
121.011679,14.537403,1434535608.0,306383
121.613474,13.939672,1434535612.0,306590
-122.417061,37.790642,1434535625.0,307248
121.102737,14.318918,1434535633.0,307662
123.855242,9.648979,1434535645.0,308256
-73.912227,40.660328,1434535659.0,308940
-122.4146,37.7793,1434535662.0,309069
-74.031013,4.71806,1434535663.0,309118
-119.218375,34.263227,1434535664.0,309172
-121.894318,37.33651,1434535670.0,309486
123.18902,13.63379,1434535680.0,309893
-122.202069,37.750906,1434535685.0,310098
-115.286244,36.054985,1434535690.0,310312
-122.009644,47.563465,1434535692.0,310396
-81.557076,41.564355,1434535704.0,310903
-116.532798,33.849464,1434535709.0,311113
-122.202069,37.750906,1434535717.0,311505
120.996648,14.274556,1434535722.0,311737
120.994986,14.60577,1434535725.0,311871
121.613474,13.939672,1434535768.0,313966
120.994986,14.60577,1434535777.0,314355
-122.248698,38.126928,1434535782.0,314606
-43.350893,-21.755315,1434535786.0,314796
-61.698844,-32.203039,1434535797.0,315335
-115.286248,36.054954,1434535798.0,315379
120.939774,14.818304,1434535807.0,315851
122.96102,10.679333,1434535808.0,315869
-43.350874,-21.755306,1434535810.0,316005
121.024049,14.369761,1434535815.0,316227
-82.863681,42.560865,1434535815.0,316263
-80.407856,25.675676,1434535817.0,316351
-97.698458,30.404803,1434535818.0,316417
-122.1654,37.753516,1434535818.0,316420
-94.69147,38.846232,1434535825.0,316739
-121.979233,37.384689,1434535838.0,317451
