long,lat,time,code
120.992096,14.606886,1434497313.0,44919
-122.202902,37.750265,1434497370.0,45126
-84.595143,39.132431,1434497450.0,45531
-83.190665,33.582063,1434497695.0,46733
-155.054265,19.727421,1434497715.0,46848
-73.985412,40.732119,1434497718.0,46866
120.290187,14.845213,1434497764.0,47116
-78.708662,26.511309,1434497800.0,47289
-81.688199,41.496557,1434497817.0,47373
-122.479589,37.792133,1434497820.0,47388
-117.275358,34.126126,1434497863.0,47605
-5.936088,54.60987,1434497919.0,47873
-122.202786,37.750544,1434497944.0,47972
-122.202786,37.750544,1434498152.0,48902
-122.20279,37.750454,1434498181.0,49015
-96.623116,32.797591,1434498234.0,49213
-121.975963,38.340697,1434498239.0,49231
-99.093811,19.385249,1434498246.0,49257
-75.148839,39.923307,1434498247.0,49263
-84.299297,33.775339,1434498291.0,49482
-122.389751,37.778416,1434498386.0,49896
-81.689552,41.496883,1434498553.0,50892
-81.688199,41.496557,1434498691.0,51773
-122.264383,37.77489,1434498752.0,52123
-73.986729,40.585797,1434498799.0,52380
-122.402731,37.789424,1434498865.0,52737
-41.954788,-22.520969,1434498890.0,52875
125.602847,7.111188,1434498940.0,53148
-122.214012,37.799511,1434498955.0,53232
-121.994608,37.394198,1434498992.0,53418
-122.202786,37.750544,1434498995.0,53441
121.156538,13.956487,1434499034.0,53652
-81.689552,41.496883,1434499052.0,53749
-73.985252,40.73201,1434499065.0,53820
121.034377,14.547197,1434499163.0,54311
-81.688199,41.496557,1434499219.0,54641
-122.309708,37.897511,1434499358.0,55509
-81.689552,41.496883,1434499360.0,55524
-81.689552,41.496883,1434499464.0,56163
-95.402893,29.769951,1434499476.0,56248
-122.268927,37.816538,1434499483.0,56295
120.974593,14.598108,1434499518.0,56534
121.009087,14.614368,1434499529.0,56609
-117.805329,34.056276,1434499530.0,56617
-122.278094,37.83444,1434499585.0,56913
120.948275,14.42936,1434499590.0,56940
-118.354462,34.061981,1434499593.0,56957
-75.303547,39.933365,1434499597.0,56978
-80.202116,25.851803,1434499610.0,57056
-73.919478,40.758569,1434499616.0,57084
8.830487,45.808759,1434499617.0,57092
-122.06987,37.359553,1434499687.0,57503
-122.202786,37.750544,1434499708.0,57672
-122.070126,37.35973,1434499720.0,57749
-86.568945,34.756781,1434499725.0,57778
-43.230627,-22.923725,1434499743.0,57889
-121.801559,37.343263,1434499750.0,57937
-111.927399,33.497608,1434499831.0,58488
-122.414876,37.786783,1434499866.0,58676
-122.389751,37.778416,1434499877.0,58757
7.698365,49.444955,1434500070.0,59840
-83.197779,42.389362,1434500103.0,60023
-43.230585,-22.923684,1434500130.0,60175
-122.278081,37.834431,1434500149.0,60278
-122.390194,37.779416,1434500156.0,60319
-82.743892,38.549795,1434500161.0,60337
-84.388236,33.725497,1434500161.0,60338
-82.347112,27.927928,1434500176.0,60421
-74.030271,40.739315,1434500192.0,60507
-78.947934,43.862576,1434500226.0,60681
-118.067279,34.089881,1434500261.0,60878
-122.470643,37.67535,1434500267.0,60916
-122.202786,37.750544,1434500277.0,60973
-0.106298,51.57251,1434500332.0,61272
-84.501984,33.654734,1434500344.0,61339
-122.272088,37.802522,1434500363.0,61463
-122.202786,37.750544,1434500437.0,62010
114.596458,-3.294216,1434500446.0,62090
-81.420031,28.553039,1434500475.0,62301
-84.440811,33.659393,1434500482.0,62345
-81.420031,28.553039,1434500489.0,62393
-122.202069,37.750906,1434500518.0,62574
-97.277063,37.770142,1434500524.0,62604
-81.688199,41.496557,1434500551.0,62778
-0.404008,39.469882,1434500591.0,63036
121.123975,14.207997,1434500619.0,63200
-116.202478,43.616246,1434500641.0,63339
-122.412044,37.769744,1434500672.0,63500
-80.351827,25.597065,1434500745.0,63976
-81.688199,41.496557,1434500777.0,64162
-122.19727,37.735298,1434500784.0,64204
-43.04914,-22.847891,1434500840.0,64531
123.366084,13.404914,1434500977.0,65595
-122.20279,37.750454,1434500978.0,65599
-122.478349,37.765274,1434501018.0,65948
-122.057302,37.628285,1434501038.0,66136
-91.143202,30.509069,1434501043.0,66189
-73.719086,40.703167,1434501067.0,66407
-81.688199,41.496557,1434501157.0,67157
-81.689552,41.496883,1434501169.0,67246
-81.689552,41.496883,1434501179.0,67344
-69.986185,18.425624,1434501243.0,67882
-118.424377,34.14719,1434501253.0,67962
-122.408729,37.789136,1434501319.0,68559
-122.389751,37.778416,1434501321.0,68598
-122.20209,37.75073,1434501393.0,69324
-121.018556,37.643249,1434501414.0,69548
-118.376859,34.026939,1434501428.0,69708
-81.689552,41.496883,1434501447.0,69903
-122.461456,37.781339,1434501481.0,70248
-122.202786,37.750544,1434501499.0,70458
4.87395,43.926781,1434501508.0,70549
-95.682858,29.908739,1434501536.0,70862
-97.83214,26.077799,1434501543.0,70931
-122.390709,37.779499,1434501547.0,70959
-81.688199,41.496557,1434501550.0,71000
-118.496703,34.015664,1434501596.0,71405
-80.476157,-0.908171,1434501601.0,71448
-73.580902,40.629167,1434501623.0,71700
-122.400847,37.797718,1434501623.0,71715
-118.598515,34.197763,1434501647.0,71970
-66.064663,18.447223,1434501647.0,71972
-122.420974,37.752163,1434501656.0,72059
121.306505,14.085149,1434501656.0,72064
-83.636143,41.538583,1434501696.0,72495
-93.314897,45.130451,1434501702.0,72559
121.016343,14.737776,1434501726.0,72800
-122.420937,37.751942,1434501739.0,72921
-122.050629,37.69471,1434501780.0,73353
-76.8825,40.26,1434501807.0,73597
-82.494054,27.295782,1434501830.0,73823
-122.202786,37.750544,1434501832.0,73845
-117.852771,34.027587,1434501835.0,73877
121.028348,14.593006,1434501849.0,74029
-122.409432,37.757704,1434501908.0,74726
-122.202069,37.750906,1434501937.0,75156
-97.930362,36.389378,1434501946.0,75288
-122.202786,37.750544,1434501951.0,75350
-79.182674,43.806855,1434501968.0,75603
-35.59314,-8.682988,1434501983.0,75823
-77.042813,38.922871,1434502009.0,76215
120.933812,14.315798,1434502026.0,76456
-121.975903,38.340683,1434502035.0,76595
-122.202786,37.750544,1434502041.0,76669
-77.327052,38.563269,1434502051.0,76786
-97.584361,30.459988,1434502135.0,78138
-78.350683,35.788087,1434502149.0,78408
-96.614443,32.755396,1434502149.0,78412
-43.39718,-22.914474,1434502151.0,78440
121.00142,14.587429,1434502164.0,78680
-71.047333,41.908254,1434502209.0,79420
-75.285758,39.924871,1434502216.0,79519
-122.297142,37.87994,1434502240.0,79879
-75.118147,41.49083,1434502246.0,79996
-122.202786,37.750544,1434502249.0,80023
