long,lat,time,code
-157.825223,21.278685,1434512648.0,53104
-81.280995,28.797139,1434512666.0,53316
-96.882191,33.085447,1434512671.0,53368
-90.270291,38.550814,1434512681.0,53517
-74.969637,40.018724,1434512683.0,53526
-100.437847,25.680142,1434512692.0,53644
-80.411648,25.698648,1434512752.0,54570
-88.38404,42.177968,1434512808.0,55231
-73.152487,40.721105,1434512899.0,56089
-93.455592,41.690439,1434512907.0,56153
120.999196,14.586096,1434512925.0,56306
-73.152469,40.721101,1434512946.0,56502
-81.603889,41.415431,1434512960.0,56609
123.750604,13.168125,1434512973.0,56705
-95.241851,29.644821,1434512986.0,56825
-79.441008,9.065699,1434513021.0,57157
-58.678549,-34.686336,1434513062.0,57524
-103.419752,20.636239,1434513069.0,57575
-75.26715,43.067319,1434513194.0,58609
-58.678549,-34.686336,1434513196.0,58624
-52.420394,-29.734718,1434513286.0,59203
123.750609,13.168125,1434513307.0,59272
-121.594567,36.678867,1434513318.0,59312
-121.595218,36.683251,1434513367.0,59604
-76.98255,38.9088,1434513444.0,60014
78.48274,17.473142,1434513536.0,60715
-56.183295,-34.910531,1434513542.0,60799
-121.630959,36.678,1434513557.0,61111
-73.869517,40.757979,1434513588.0,61878
-122.594272,45.502078,1434513602.0,62246
-64.662474,10.15557,1434513608.0,62429
-93.188454,18.413887,1434513616.0,62659
-81.407486,28.365453,1434513633.0,63174
-122.069842,37.35957,1434513642.0,63395
-82.292544,27.925788,1434513642.0,63409
120.992196,14.676725,1434513646.0,63511
-119.090307,35.406043,1434513682.0,64550
-106.751789,32.368292,1434513701.0,65117
-107.16097,44.908194,1434513716.0,65557
-43.348806,-22.933766,1434513734.0,66089
-87.933824,15.478857,1434513737.0,66176
-57.497363,-25.26686,1434513781.0,67401
-85.129314,41.206886,1434513869.0,70876
-97.863474,30.567298,1434513901.0,72343
-0.055327,51.605274,1434513918.0,73007
-82.49316,27.916198,1434513925.0,73259
-97.974704,26.247244,1434513981.0,75181
-94.907023,33.014735,1434514017.0,76127
-122.247947,37.474722,1434514033.0,76561
-84.378563,33.936394,1434514042.0,76789
-66.054782,18.403117,1434514049.0,76996
-89.972156,34.622623,1434514110.0,78353
55.72504,24.1816,1434514128.0,78782
-81.689552,41.496883,1434514163.0,79657
120.97628,14.593459,1434514245.0,80969
-99.1329,19.4319,1434514340.0,82345
-64.662474,10.155571,1434514344.0,82386
121.035317,14.456589,1434514387.0,82934
139.772641,35.700656,1434514487.0,84454
-96.877614,32.697857,1434514518.0,84860
-66.8983,10.496,1434514634.0,86488
-90.5249,14.618,1434514642.0,86592
-58.307032,-26.871875,1434514667.0,86971
-83.714527,43.028108,1434514695.0,87404
-52.420396,-29.734717,1434514794.0,88701
121.073662,14.548081,1434514800.0,88776
3.411519,6.421034,1434515050.0,91597
-122.444604,37.73204,1434515190.0,92836
-80.733588,35.220427,1434515222.0,93162
-87.868833,42.368947,1434515269.0,93714
-75.166455,39.939978,1434515344.0,94874
